,station_1_name,station_1_id,station_1_latitude,station_1_longitude,station_2_name,station_2_id,station_2_latitude,station_2_longitude,n,station_pair_area
191,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,Market St at Brockhurst St,214.0,37.8233214,-122.27573249999999,1,East Bay
192,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,Marston Campbell Park,219.0,37.8098236,-122.2801923,4,East Bay
193,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,San Antonio Park,46.0,37.790139851853645,-122.24237322807312,2,East Bay
194,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,San Pablo Ave at MLK Jr Way,220.0,37.8113514,-122.2734217,4,East Bay
195,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,Snow Park,198.0,37.80781318217903,-122.26449608802795,3,East Bay
196,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,Telegraph Ave at 19th St,183.0,37.8087021,-122.26992709999999,6,East Bay
197,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,Telegraph Ave at 23rd St,180.0,37.8126783,-122.2687726,2,East Bay
198,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,Telegraph Ave at 27th St,179.0,37.816073115011406,-122.26788640022278,4,East Bay
199,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,Washington St at 8th St,202.0,37.8007544,-122.2748943,1,East Bay
200,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,Webster St at 19th St,337.0,37.80696976095594,-122.26658821105957,21,East Bay
201,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,Webster St at 2nd St,203.0,37.795194764385954,-122.27396965026855,30,East Bay
202,13th St at Franklin St,338.0,37.803189081131634,-122.27057933807372,West St at 40th St,190.0,37.8302232,-122.2709501,1,East Bay
203,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,19th Street BART Station,182.0,37.809012599999996,-122.2682473,2,East Bay
204,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,24th St at Market St,159.0,37.8160598,-122.27824440000002,2,East Bay
205,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,32nd St at Adeline St,213.0,37.8238474,-122.2811926,1,East Bay
206,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,Adeline St at 40th St,150.0,37.8312769,-122.2782669,1,East Bay
207,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,Broadway at 30th St,178.0,37.819381400000005,-122.2619284,2,East Bay
208,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,El Embarcadero at Grand Ave,197.0,37.808847899999996,-122.24967990000002,1,East Bay
209,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,Frank H Ogawa Plaza,7.0,37.8045623549303,-122.27173805236816,21,East Bay
210,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,Grand Ave at Perkins St,196.0,37.80889393398715,-122.25646018981932,4,East Bay
211,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,Grand Ave at Webster St,181.0,37.8113768,-122.2651925,4,East Bay
212,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,Telegraph Ave at 19th St,183.0,37.8087021,-122.26992709999999,2,East Bay
213,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,Washington St at 8th St,202.0,37.8007544,-122.2748943,1,East Bay
214,14th St at Filbert St,231.0,37.80874983465997,-122.28328227996825,West Oakland BART Station,160.0,37.805318299999996,-122.2948365,84,East Bay
215,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,19th Street BART Station,182.0,37.809012599999996,-122.2682473,3,East Bay
216,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,24th St at Market St,159.0,37.8160598,-122.27824440000002,3,East Bay
217,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,32nd St at Adeline St,213.0,37.8238474,-122.2811926,18,East Bay
218,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,59th St at Horton St,153.0,37.84094520000001,-122.2913604,2,East Bay
219,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,65th St at Hollis St,157.0,37.8467842,-122.2913761,2,East Bay
220,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Bay Pl at Vernon St,195.0,37.81231409135146,-122.26077854633331,1,East Bay
221,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,DeFremery Park,218.0,37.8123315,-122.28517120000001,19,East Bay
222,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Doyle St at 59th St,154.0,37.841923799999996,-122.28804509999999,1,East Bay
223,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Frank H Ogawa Plaza,7.0,37.8045623549303,-122.27173805236816,42,East Bay
224,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Franklin St at 9th St,162.0,37.8005161,-122.27207990000001,2,East Bay
225,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Grand Ave at Webster St,181.0,37.8113768,-122.2651925,12,East Bay
226,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Horton St at 40th St,148.0,37.82970460000001,-122.28761019999999,3,East Bay
227,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Market St at Brockhurst St,214.0,37.8233214,-122.27573249999999,1,East Bay
228,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Marston Campbell Park,219.0,37.8098236,-122.2801923,3,East Bay
229,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Telegraph Ave at 19th St,183.0,37.8087021,-122.26992709999999,8,East Bay
230,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Washington St at 8th St,202.0,37.8007544,-122.2748943,1,East Bay
231,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,Webster St at 2nd St,203.0,37.795194764385954,-122.27396965026855,1,East Bay
232,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,West Oakland BART Station,160.0,37.805318299999996,-122.2948365,265,East Bay
233,14th St at Mission St,97.0,37.7682646,-122.4201102,11th St at Bryant St,88.0,37.770029799999996,-122.41172579999999,4,San Francisco
234,14th St at Mission St,97.0,37.7682646,-122.4201102,11th St at Natoma St,77.0,37.773506899999994,-122.4160402,9,San Francisco
235,14th St at Mission St,97.0,37.7682646,-122.4201102,2nd St at Folsom St,37.0,37.78499972833808,-122.39593561749642,3,San Francisco
236,14th St at Mission St,97.0,37.7682646,-122.4201102,2nd St at Townsend St,50.0,37.780526,-122.39028799999998,2,San Francisco
237,14th St at Mission St,97.0,37.7682646,-122.4201102,3rd St at Townsend St,66.0,37.77874161153677,-122.39274082710837,8,San Francisco
238,14th St at Mission St,97.0,37.7682646,-122.4201102,5th St at Brannan St,64.0,37.776753899999996,-122.3990176,1,San Francisco
239,14th St at Mission St,97.0,37.7682646,-122.4201102,7th St at Brannan St,79.0,37.773491899999996,-122.40367250000001,2,San Francisco
240,14th St at Mission St,97.0,37.7682646,-122.4201102,8th St at Ringold St,60.0,37.774520401136854,-122.4094493687153,5,San Francisco
241,14th St at Mission St,97.0,37.7682646,-122.4201102,Berry St at King St,91.0,37.77176211031317,-122.39843755960464,1,San Francisco
242,14th St at Mission St,97.0,37.7682646,-122.4201102,Central Ave at Fell St,70.0,37.77331087889723,-122.44429260492323,5,San Francisco
243,14th St at Mission St,97.0,37.7682646,-122.4201102,Church St at Duboce Ave,85.0,37.7700831,-122.42915570000001,4,San Francisco
244,14th St at Mission St,97.0,37.7682646,-122.4201102,Civic Center/UN Plaza BART Station (Market St at McAllister St),44.0,37.7810737,-122.4117382,3,San Francisco
245,14th St at Mission St,97.0,37.7682646,-122.4201102,Commercial St at Montgomery St,13.0,37.794230999999996,-122.402923,3,San Francisco
246,14th St at Mission St,97.0,37.7682646,-122.4201102,Cyril Magnin St at Ellis St,4.0,37.78588062694133,-122.4089150084319,3,San Francisco
247,14th St at Mission St,97.0,37.7682646,-122.4201102,Davis St at Jackson St,11.0,37.79728,-122.398436,3,San Francisco
248,14th St at Mission St,97.0,37.7682646,-122.4201102,Division St at Potrero Ave,89.0,37.76921786152374,-122.40764558315277,27,San Francisco
249,14th St at Mission St,97.0,37.7682646,-122.4201102,Embarcadero BART Station (Beale St at Market St),17.0,37.792251,-122.39708600000002,3,San Francisco
250,14th St at Mission St,97.0,37.7682646,-122.4201102,Father Alfred E Boeddeker Park,34.0,37.78398789999999,-122.41240800000001,1,San Francisco
251,14th St at Mission St,97.0,37.7682646,-122.4201102,Folsom St at 13th St,87.0,37.769757,-122.415674,5,San Francisco
252,14th St at Mission St,97.0,37.7682646,-122.4201102,Folsom St at 3rd St,36.0,37.78383,-122.39887,8,San Francisco
253,14th St at Mission St,97.0,37.7682646,-122.4201102,Folsom St at 9th St,78.0,37.7737172,-122.41164669999999,6,San Francisco
254,14th St at Mission St,97.0,37.7682646,-122.4201102,Golden Gate Ave at Polk St,41.0,37.78127,-122.41873999999999,1,San Francisco
255,14th St at Mission St,97.0,37.7682646,-122.4201102,Howard St at 8th St,61.0,37.7765126,-122.4113061,7,San Francisco
256,14th St at Mission St,97.0,37.7682646,-122.4201102,Koshland Park,56.0,37.77341396997343,-122.427316904068,4,San Francisco
257,14th St at Mission St,97.0,37.7682646,-122.4201102,Laguna St at Hayes St,74.0,37.77643481920474,-122.42624402046205,13,San Francisco
258,14th St at Mission St,97.0,37.7682646,-122.4201102,Market St at 10th St,58.0,37.776619000000004,-122.41738500000001,21,San Francisco
259,14th St at Mission St,97.0,37.7682646,-122.4201102,Market St at Dolores St,86.0,37.76930529999999,-122.4268256,3,San Francisco
260,14th St at Mission St,97.0,37.7682646,-122.4201102,Market St at Franklin St,75.0,37.773793206088705,-122.42123901844023,2,San Francisco
261,14th St at Mission St,97.0,37.7682646,-122.4201102,McAllister St at Baker St,52.0,37.7774157,-122.4418376,4,San Francisco
262,14th St at Mission St,97.0,37.7682646,-122.4201102,McCoppin St at Valencia St,76.0,37.77166246221617,-122.42242321372034,1,San Francisco
263,14th St at Mission St,97.0,37.7682646,-122.4201102,Mechanics Monument Plaza (Market St at Bush St),20.0,37.7913,-122.399051,1,San Francisco
264,14th St at Mission St,97.0,37.7682646,-122.4201102,Montgomery St BART Station (Market St at 2nd St),21.0,37.7896254,-122.400811,2,San Francisco
265,14th St at Mission St,97.0,37.7682646,-122.4201102,Page St at Scott St,72.0,37.772406,-122.4356498,2,San Francisco
266,14th St at Mission St,97.0,37.7682646,-122.4201102,Post St at Kearny St,19.0,37.788975,-122.403452,10,San Francisco
267,14th St at Mission St,97.0,37.7682646,-122.4201102,Powell St BART Station (Market St at 4th St),3.0,37.78637526861584,-122.40490436553955,6,San Francisco
268,14th St at Mission St,97.0,37.7682646,-122.4201102,Powell St BART Station (Market St at 5th St),5.0,37.78389935708493,-122.40844488143921,7,San Francisco
269,14th St at Mission St,97.0,37.7682646,-122.4201102,S Park St at 3rd St,49.0,37.7807601,-122.39498940000001,1,San Francisco
270,14th St at Mission St,97.0,37.7682646,-122.4201102,S Van Ness Ave at Market St,59.0,37.774814,-122.418954,20,San Francisco
271,14th St at Mission St,97.0,37.7682646,-122.4201102,San Francisco Caltrain (Townsend St at 4th St),30.0,37.776598,-122.39528200000001,22,San Francisco
272,14th St at Mission St,97.0,37.7682646,-122.4201102,San Francisco Caltrain Station 2  (Townsend St at 4th St),67.0,37.776639200000005,-122.3955263,58,San Francisco
273,14th St at Mission St,97.0,37.7682646,-122.4201102,San Francisco City Hall (Polk St at Grove St),42.0,37.77865,-122.41823000000001,2,San Francisco
274,14th St at Mission St,97.0,37.7682646,-122.4201102,San Francisco Ferry Building (Harry Bridges Plaza),15.0,37.795392,-122.394203,3,San Francisco
275,14th St at Mission St,97.0,37.7682646,-122.4201102,Sanchez St at 15th St,95.0,37.7662185,-122.4310597,5,San Francisco
276,14th St at Mission St,97.0,37.7682646,-122.4201102,Spear St at Folsom St,24.0,37.78967670000001,-122.39042849999998,3,San Francisco
277,14th St at Mission St,97.0,37.7682646,-122.4201102,Townsend St at 7th St,90.0,37.771058000000004,-122.402717,20,San Francisco
278,14th St at Mission St,97.0,37.7682646,-122.4201102,Victoria Manalo Draves Park,62.0,37.77779057034257,-122.40643188357352,2,San Francisco
279,14th St at Mission St,97.0,37.7682646,-122.4201102,Washington St at Kearny St,10.0,37.795392937254526,-122.4047702550888,4,San Francisco
280,16th St Depot,344.0,37.766349,-122.396289,4th St at 16th St,104.0,37.76704457969368,-122.39083349704742,1,San Francisco
281,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,11th St at Bryant St,88.0,37.770029799999996,-122.41172579999999,4,San Francisco
282,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,11th St at Natoma St,77.0,37.773506899999994,-122.4160402,1,San Francisco
283,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,14th St at Mission St,97.0,37.7682646,-122.4201102,11,San Francisco
284,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,16th St at Prosper St,105.0,37.764285,-122.43180420000002,13,San Francisco
285,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,17th St at Dolores St,107.0,37.7630152,-122.42649679999998,6,San Francisco
286,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,2nd St at Townsend St,50.0,37.780526,-122.39028799999998,1,San Francisco
287,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,3rd St at Townsend St,66.0,37.77874161153677,-122.39274082710837,3,San Francisco
288,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,4th St at 16th St,104.0,37.76704457969368,-122.39083349704742,2,San Francisco
289,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,4th St at Mission Bay Blvd S,93.0,37.770407399999996,-122.39119840000002,4,San Francisco
290,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,5th St at Brannan St,64.0,37.776753899999996,-122.3990176,2,San Francisco
291,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,8th St at Ringold St,60.0,37.774520401136854,-122.4094493687153,1,San Francisco
292,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Bryant St at 15th St,100.0,37.7671004,-122.41066200000002,18,San Francisco
293,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Civic Center/UN Plaza BART Station (Market St at McAllister St),44.0,37.7810737,-122.4117382,2,San Francisco
294,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Cyril Magnin St at Ellis St,4.0,37.78588062694133,-122.4089150084319,1,San Francisco
295,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Division St at Potrero Ave,89.0,37.76921786152374,-122.40764558315277,4,San Francisco
296,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Duboce Park,84.0,37.769200500000004,-122.4338119,1,San Francisco
297,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Embarcadero BART Station (Beale St at Market St),17.0,37.792251,-122.39708600000002,2,San Francisco
298,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Folsom St at 13th St,87.0,37.769757,-122.415674,6,San Francisco
299,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Folsom St at 15th St,99.0,37.7670373,-122.41544250000001,5,San Francisco
300,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Folsom St at 3rd St,36.0,37.78383,-122.39887,1,San Francisco
301,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Folsom St at 9th St,78.0,37.7737172,-122.41164669999999,1,San Francisco
302,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Golden Gate Ave at Hyde St,33.0,37.7816495,-122.4154077,1,San Francisco
303,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Howard St at 2nd St,25.0,37.78752178045625,-122.39740490913393,2,San Francisco
304,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Howard St at 8th St,61.0,37.7765126,-122.4113061,2,San Francisco
305,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Irwin St at 8th St,102.0,37.7668828,-122.3995794,2,San Francisco
306,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Laguna St at Hayes St,74.0,37.77643481920474,-122.42624402046205,1,San Francisco
307,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Market St at 10th St,58.0,37.776619000000004,-122.41738500000001,5,San Francisco
308,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Market St at Dolores St,86.0,37.76930529999999,-122.4268256,8,San Francisco
309,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,McAllister St at Baker St,52.0,37.7774157,-122.4418376,2,San Francisco
310,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,McCoppin St at Valencia St,76.0,37.77166246221617,-122.42242321372034,12,San Francisco
311,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Montgomery St BART Station (Market St at 2nd St),21.0,37.7896254,-122.400811,1,San Francisco
312,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,Post St at Kearny St,19.0,37.788975,-122.403452,3,San Francisco
